file_name,platform,emoji,emoji_name
victory_hand_164.png,Samsung,✌,victory hand
crossed_fingers_165.png,Apple,🤞,crossed fingers
crossed_fingers_165.png,Google,🤞,crossed fingers
crossed_fingers_165.png,Facebook,🤞,crossed fingers
crossed_fingers_165.png,Windows,🤞,crossed fingers
crossed_fingers_165.png,Twitter,🤞,crossed fingers
crossed_fingers_165.png,JoyPixels,🤞,crossed fingers
crossed_fingers_165.png,Samsung,🤞,crossed fingers
love-you_gesture_166.png,Apple,🤟,love-you gesture
love-you_gesture_166.png,Google,🤟,love-you gesture
love-you_gesture_166.png,Facebook,🤟,love-you gesture
love-you_gesture_166.png,Windows,🤟,love-you gesture
love-you_gesture_166.png,Twitter,🤟,love-you gesture
love-you_gesture_166.png,JoyPixels,🤟,love-you gesture
love-you_gesture_166.png,Samsung,🤟,love-you gesture
sign_of_the_horns_167.png,Apple,🤘,sign of the horns
sign_of_the_horns_167.png,Google,🤘,sign of the horns
sign_of_the_horns_167.png,Facebook,🤘,sign of the horns
sign_of_the_horns_167.png,Windows,🤘,sign of the horns
sign_of_the_horns_167.png,Twitter,🤘,sign of the horns
sign_of_the_horns_167.png,JoyPixels,🤘,sign of the horns
sign_of_the_horns_167.png,Samsung,🤘,sign of the horns
call_me_hand_168.png,Apple,🤙,call me hand
call_me_hand_168.png,Google,🤙,call me hand
call_me_hand_168.png,Facebook,🤙,call me hand
call_me_hand_168.png,Windows,🤙,call me hand
call_me_hand_168.png,Twitter,🤙,call me hand
call_me_hand_168.png,JoyPixels,🤙,call me hand
call_me_hand_168.png,Samsung,🤙,call me hand
backhand_index_pointing_left_169.png,Apple,👈,backhand index pointing left
backhand_index_pointing_left_169.png,Google,👈,backhand index pointing left
backhand_index_pointing_left_169.png,Facebook,👈,backhand index pointing left
backhand_index_pointing_left_169.png,Windows,👈,backhand index pointing left
backhand_index_pointing_left_169.png,Twitter,👈,backhand index pointing left
backhand_index_pointing_left_169.png,JoyPixels,👈,backhand index pointing left
backhand_index_pointing_left_169.png,Samsung,👈,backhand index pointing left
backhand_index_pointing_right_170.png,Apple,👉,backhand index pointing right
backhand_index_pointing_right_170.png,Google,👉,backhand index pointing right
backhand_index_pointing_right_170.png,Facebook,👉,backhand index pointing right
backhand_index_pointing_right_170.png,Windows,👉,backhand index pointing right
backhand_index_pointing_right_170.png,Twitter,👉,backhand index pointing right
backhand_index_pointing_right_170.png,JoyPixels,👉,backhand index pointing right
backhand_index_pointing_right_170.png,Samsung,👉,backhand index pointing right
backhand_index_pointing_up_171.png,Apple,👆,backhand index pointing up
backhand_index_pointing_up_171.png,Google,👆,backhand index pointing up
backhand_index_pointing_up_171.png,Facebook,👆,backhand index pointing up
backhand_index_pointing_up_171.png,Windows,👆,backhand index pointing up
backhand_index_pointing_up_171.png,Twitter,👆,backhand index pointing up
backhand_index_pointing_up_171.png,JoyPixels,👆,backhand index pointing up
backhand_index_pointing_up_171.png,Samsung,👆,backhand index pointing up
middle_finger_172.png,Apple,🖕,middle finger
middle_finger_172.png,Google,🖕,middle finger
middle_finger_172.png,Facebook,🖕,middle finger
middle_finger_172.png,Windows,🖕,middle finger
middle_finger_172.png,Twitter,🖕,middle finger
middle_finger_172.png,JoyPixels,🖕,middle finger
middle_finger_172.png,Samsung,🖕,middle finger
backhand_index_pointing_down_173.png,Apple,👇,backhand index pointing down
backhand_index_pointing_down_173.png,Google,👇,backhand index pointing down
backhand_index_pointing_down_173.png,Facebook,👇,backhand index pointing down
backhand_index_pointing_down_173.png,Windows,👇,backhand index pointing down
backhand_index_pointing_down_173.png,Twitter,👇,backhand index pointing down
backhand_index_pointing_down_173.png,JoyPixels,👇,backhand index pointing down
backhand_index_pointing_down_173.png,Samsung,👇,backhand index pointing down
index_pointing_up_174.png,Apple,☝,index pointing up
index_pointing_up_174.png,Google,☝,index pointing up
index_pointing_up_174.png,Facebook,☝,index pointing up
index_pointing_up_174.png,Windows,☝,index pointing up
index_pointing_up_174.png,Twitter,☝,index pointing up
index_pointing_up_174.png,JoyPixels,☝,index pointing up
index_pointing_up_174.png,Samsung,☝,index pointing up
thumbs_up_175.png,Apple,👍,thumbs up
thumbs_up_175.png,Google,👍,thumbs up
thumbs_up_175.png,Facebook,👍,thumbs up
thumbs_up_175.png,Windows,👍,thumbs up
thumbs_up_175.png,Twitter,👍,thumbs up
thumbs_up_175.png,JoyPixels,👍,thumbs up
thumbs_up_175.png,Samsung,👍,thumbs up
thumbs_down_176.png,Apple,👎,thumbs down
thumbs_down_176.png,Google,👎,thumbs down
thumbs_down_176.png,Facebook,👎,thumbs down
thumbs_down_176.png,Windows,👎,thumbs down
thumbs_down_176.png,Twitter,👎,thumbs down
thumbs_down_176.png,JoyPixels,👎,thumbs down
thumbs_down_176.png,Samsung,👎,thumbs down
raised_fist_177.png,Apple,✊,raised fist
raised_fist_177.png,Google,✊,raised fist
raised_fist_177.png,Facebook,✊,raised fist
raised_fist_177.png,Windows,✊,raised fist
raised_fist_177.png,Twitter,✊,raised fist
raised_fist_177.png,JoyPixels,✊,raised fist
raised_fist_177.png,Samsung,✊,raised fist
oncoming_fist_178.png,Apple,👊,oncoming fist
oncoming_fist_178.png,Google,👊,oncoming fist
oncoming_fist_178.png,Facebook,👊,oncoming fist
oncoming_fist_178.png,Windows,👊,oncoming fist
oncoming_fist_178.png,Twitter,👊,oncoming fist
oncoming_fist_178.png,JoyPixels,👊,oncoming fist
oncoming_fist_178.png,Samsung,👊,oncoming fist
left-facing_fist_179.png,Apple,🤛,left-facing fist
left-facing_fist_179.png,Google,🤛,left-facing fist
left-facing_fist_179.png,Facebook,🤛,left-facing fist
left-facing_fist_179.png,Windows,🤛,left-facing fist
left-facing_fist_179.png,Twitter,🤛,left-facing fist
left-facing_fist_179.png,JoyPixels,🤛,left-facing fist
left-facing_fist_179.png,Samsung,🤛,left-facing fist
right-facing_fist_180.png,Apple,🤜,right-facing fist
right-facing_fist_180.png,Google,🤜,right-facing fist
right-facing_fist_180.png,Facebook,🤜,right-facing fist
right-facing_fist_180.png,Windows,🤜,right-facing fist
right-facing_fist_180.png,Twitter,🤜,right-facing fist
right-facing_fist_180.png,JoyPixels,🤜,right-facing fist
right-facing_fist_180.png,Samsung,🤜,right-facing fist
clapping_hands_181.png,Apple,👏,clapping hands
clapping_hands_181.png,Google,👏,clapping hands
clapping_hands_181.png,Facebook,👏,clapping hands
clapping_hands_181.png,Windows,👏,clapping hands
clapping_hands_181.png,Twitter,👏,clapping hands
clapping_hands_181.png,JoyPixels,👏,clapping hands
clapping_hands_181.png,Samsung,👏,clapping hands
raising_hands_182.png,Apple,🙌,raising hands
raising_hands_182.png,Google,🙌,raising hands
raising_hands_182.png,Facebook,🙌,raising hands
raising_hands_182.png,Windows,🙌,raising hands
raising_hands_182.png,Twitter,🙌,raising hands
raising_hands_182.png,JoyPixels,🙌,raising hands
raising_hands_182.png,Samsung,🙌,raising hands
open_hands_183.png,Apple,👐,open hands
open_hands_183.png,Google,👐,open hands
open_hands_183.png,Facebook,👐,open hands
open_hands_183.png,Windows,👐,open hands
open_hands_183.png,Twitter,👐,open hands
open_hands_183.png,JoyPixels,👐,open hands
open_hands_183.png,Samsung,👐,open hands
palms_up_together_184.png,Apple,🤲,palms up together
palms_up_together_184.png,Google,🤲,palms up together
palms_up_together_184.png,Facebook,🤲,palms up together
palms_up_together_184.png,Windows,🤲,palms up together
palms_up_together_184.png,Twitter,🤲,palms up together
palms_up_together_184.png,JoyPixels,🤲,palms up together
palms_up_together_184.png,Samsung,🤲,palms up together
handshake_185.png,Apple,🤝,handshake
handshake_185.png,Google,🤝,handshake
handshake_185.png,Facebook,🤝,handshake
handshake_185.png,Windows,🤝,handshake
handshake_185.png,Twitter,🤝,handshake
handshake_185.png,JoyPixels,🤝,handshake
handshake_185.png,Samsung,🤝,handshake
folded_hands_186.png,Apple,🙏,folded hands
folded_hands_186.png,Google,🙏,folded hands
folded_hands_186.png,Facebook,🙏,folded hands
folded_hands_186.png,Windows,🙏,folded hands
folded_hands_186.png,Twitter,🙏,folded hands
folded_hands_186.png,JoyPixels,🙏,folded hands
folded_hands_186.png,Samsung,🙏,folded hands
writing_hand_187.png,Apple,✍,writing hand
writing_hand_187.png,Google,✍,writing hand
writing_hand_187.png,Facebook,✍,writing hand
writing_hand_187.png,Windows,✍,writing hand
writing_hand_187.png,Twitter,✍,writing hand
writing_hand_187.png,JoyPixels,✍,writing hand
writing_hand_187.png,Samsung,✍,writing hand
nail_polish_188.png,Apple,💅,nail polish
nail_polish_188.png,Google,💅,nail polish
nail_polish_188.png,Facebook,💅,nail polish
nail_polish_188.png,Windows,💅,nail polish
nail_polish_188.png,Twitter,💅,nail polish
nail_polish_188.png,JoyPixels,💅,nail polish
nail_polish_188.png,Samsung,💅,nail polish
selfie_189.png,Apple,🤳,selfie
selfie_189.png,Google,🤳,selfie
selfie_189.png,Facebook,🤳,selfie
selfie_189.png,Windows,🤳,selfie
selfie_189.png,Twitter,🤳,selfie
selfie_189.png,JoyPixels,🤳,selfie
selfie_189.png,Samsung,🤳,selfie
flexed_biceps_190.png,Apple,💪,flexed biceps
flexed_biceps_190.png,Google,💪,flexed biceps
flexed_biceps_190.png,Facebook,💪,flexed biceps
flexed_biceps_190.png,Windows,💪,flexed biceps
flexed_biceps_190.png,Twitter,💪,flexed biceps
flexed_biceps_190.png,JoyPixels,💪,flexed biceps
flexed_biceps_190.png,Samsung,💪,flexed biceps
mechanical_arm_191.png,Apple,🦾,mechanical arm
mechanical_arm_191.png,Google,🦾,mechanical arm
mechanical_arm_191.png,Facebook,🦾,mechanical arm
mechanical_arm_191.png,Windows,🦾,mechanical arm
mechanical_arm_191.png,Twitter,🦾,mechanical arm
mechanical_arm_191.png,JoyPixels,🦾,mechanical arm
mechanical_arm_191.png,Samsung,🦾,mechanical arm
mechanical_leg_192.png,Apple,🦿,mechanical leg
mechanical_leg_192.png,Google,🦿,mechanical leg
mechanical_leg_192.png,Facebook,🦿,mechanical leg
mechanical_leg_192.png,Windows,🦿,mechanical leg
mechanical_leg_192.png,Twitter,🦿,mechanical leg
mechanical_leg_192.png,JoyPixels,🦿,mechanical leg
mechanical_leg_192.png,Samsung,🦿,mechanical leg
leg_193.png,Apple,🦵,leg
leg_193.png,Google,🦵,leg
leg_193.png,Facebook,🦵,leg
leg_193.png,Windows,🦵,leg
leg_193.png,Twitter,🦵,leg
leg_193.png,JoyPixels,🦵,leg
leg_193.png,Samsung,🦵,leg
foot_194.png,Apple,🦶,foot
foot_194.png,Google,🦶,foot
foot_194.png,Facebook,🦶,foot
foot_194.png,Windows,🦶,foot
foot_194.png,Twitter,🦶,foot
foot_194.png,JoyPixels,🦶,foot
foot_194.png,Samsung,🦶,foot
ear_195.png,Apple,👂,ear
ear_195.png,Google,👂,ear
ear_195.png,Facebook,👂,ear
ear_195.png,Windows,👂,ear
ear_195.png,Twitter,👂,ear
ear_195.png,JoyPixels,👂,ear
ear_195.png,Samsung,👂,ear
ear_with_hearing_aid_196.png,Apple,🦻,ear with hearing aid
ear_with_hearing_aid_196.png,Google,🦻,ear with hearing aid
ear_with_hearing_aid_196.png,Facebook,🦻,ear with hearing aid
ear_with_hearing_aid_196.png,Windows,🦻,ear with hearing aid
ear_with_hearing_aid_196.png,Twitter,🦻,ear with hearing aid
ear_with_hearing_aid_196.png,JoyPixels,🦻,ear with hearing aid
ear_with_hearing_aid_196.png,Samsung,🦻,ear with hearing aid
nose_197.png,Apple,👃,nose
nose_197.png,Google,👃,nose
nose_197.png,Facebook,👃,nose
nose_197.png,Windows,👃,nose
nose_197.png,Twitter,👃,nose
nose_197.png,JoyPixels,👃,nose
nose_197.png,Samsung,👃,nose
brain_198.png,Apple,🧠,brain
brain_198.png,Google,🧠,brain
brain_198.png,Facebook,🧠,brain
brain_198.png,Windows,🧠,brain
brain_198.png,Twitter,🧠,brain
brain_198.png,JoyPixels,🧠,brain
brain_198.png,Samsung,🧠,brain
anatomical_heart_199.png,Apple,🫀,anatomical heart
anatomical_heart_199.png,Google,🫀,anatomical heart
anatomical_heart_199.png,Twitter,🫀,anatomical heart
anatomical_heart_199.png,JoyPixels,🫀,anatomical heart
lungs_200.png,Apple,🫁,lungs
lungs_200.png,Google,🫁,lungs
lungs_200.png,Twitter,🫁,lungs
lungs_200.png,JoyPixels,🫁,lungs
tooth_201.png,Apple,🦷,tooth
tooth_201.png,Google,🦷,tooth
tooth_201.png,Facebook,🦷,tooth
tooth_201.png,Windows,🦷,tooth
tooth_201.png,Twitter,🦷,tooth
tooth_201.png,JoyPixels,🦷,tooth
tooth_201.png,Samsung,🦷,tooth
bone_202.png,Apple,🦴,bone
bone_202.png,Google,🦴,bone
bone_202.png,Facebook,🦴,bone
bone_202.png,Windows,🦴,bone
bone_202.png,Twitter,🦴,bone
bone_202.png,JoyPixels,🦴,bone
bone_202.png,Samsung,🦴,bone
eyes_203.png,Apple,👀,eyes
eyes_203.png,Google,👀,eyes
eyes_203.png,Facebook,👀,eyes
eyes_203.png,Windows,👀,eyes
eyes_203.png,Twitter,👀,eyes
eyes_203.png,JoyPixels,👀,eyes
eyes_203.png,Samsung,👀,eyes
eye_204.png,Apple,👁,eye
eye_204.png,Google,👁,eye
eye_204.png,Facebook,👁,eye
eye_204.png,Windows,👁,eye
eye_204.png,Twitter,👁,eye
eye_204.png,JoyPixels,👁,eye
eye_204.png,Samsung,👁,eye
tongue_205.png,Apple,👅,tongue
tongue_205.png,Google,👅,tongue
tongue_205.png,Facebook,👅,tongue
tongue_205.png,Windows,👅,tongue
tongue_205.png,Twitter,👅,tongue
tongue_205.png,JoyPixels,👅,tongue
tongue_205.png,Samsung,👅,tongue
mouth_206.png,Apple,👄,mouth
mouth_206.png,Google,👄,mouth
mouth_206.png,Facebook,👄,mouth
mouth_206.png,Windows,👄,mouth
mouth_206.png,Twitter,👄,mouth
mouth_206.png,JoyPixels,👄,mouth
mouth_206.png,Samsung,👄,mouth
baby_207.png,Apple,👶,baby
baby_207.png,Google,👶,baby
baby_207.png,Facebook,👶,baby
baby_207.png,Windows,👶,baby
baby_207.png,Twitter,👶,baby
baby_207.png,JoyPixels,👶,baby
baby_207.png,Samsung,👶,baby
child_208.png,Apple,🧒,child
child_208.png,Google,🧒,child
child_208.png,Facebook,🧒,child
child_208.png,Windows,🧒,child
child_208.png,Twitter,🧒,child
child_208.png,JoyPixels,🧒,child
child_208.png,Samsung,🧒,child
boy_209.png,Apple,👦,boy
boy_209.png,Google,👦,boy
boy_209.png,Facebook,👦,boy
boy_209.png,Windows,👦,boy
boy_209.png,Twitter,👦,boy
boy_209.png,JoyPixels,👦,boy
boy_209.png,Samsung,👦,boy
girl_210.png,Apple,👧,girl
girl_210.png,Google,👧,girl
girl_210.png,Facebook,👧,girl
girl_210.png,Windows,👧,girl
girl_210.png,Twitter,👧,girl
girl_210.png,JoyPixels,👧,girl
girl_210.png,Samsung,👧,girl
person_211.png,Apple,🧑,person
person_211.png,Google,🧑,person
person_211.png,Facebook,🧑,person
person_211.png,Windows,🧑,person
person_211.png,Twitter,🧑,person
person_211.png,JoyPixels,🧑,person
person_211.png,Samsung,🧑,person
person:_blond_hair_212.png,Apple,👱,person: blond hair
person:_blond_hair_212.png,Google,👱,person: blond hair
person:_blond_hair_212.png,Facebook,👱,person: blond hair
person:_blond_hair_212.png,Windows,👱,person: blond hair
person:_blond_hair_212.png,Twitter,👱,person: blond hair
person:_blond_hair_212.png,JoyPixels,👱,person: blond hair
person:_blond_hair_212.png,Samsung,👱,person: blond hair
man_213.png,Apple,👨,man
man_213.png,Google,👨,man
man_213.png,Facebook,👨,man
man_213.png,Windows,👨,man
man_213.png,Twitter,👨,man
man_213.png,JoyPixels,👨,man
man_213.png,Samsung,👨,man
person:_beard_214.png,Apple,🧔,person: beard
person:_beard_214.png,Google,🧔,person: beard
person:_beard_214.png,Facebook,🧔,person: beard
person:_beard_214.png,Windows,🧔,person: beard
person:_beard_214.png,Twitter,🧔,person: beard
person:_beard_214.png,JoyPixels,🧔,person: beard
person:_beard_214.png,Samsung,🧔,person: beard
⊛_man:_beard_215.png,Apple,🧔‍♂️,⊛ man: beard
⊛_man:_beard_215.png,Google,🧔‍♂️,⊛ man: beard
⊛_man:_beard_215.png,Facebook,🧔‍♂️,⊛ man: beard
⊛_man:_beard_215.png,Windows,🧔‍♂️,⊛ man: beard
⊛_man:_beard_215.png,Twitter,🧔‍♂️,⊛ man: beard
⊛_man:_beard_215.png,JoyPixels,🧔‍♂️,⊛ man: beard
⊛_man:_beard_215.png,Samsung,🧔‍♂️,⊛ man: beard
⊛_woman:_beard_216.png,Apple,🧔‍♀️,⊛ woman: beard
⊛_woman:_beard_216.png,Google,🧔‍♀️,⊛ woman: beard
⊛_woman:_beard_216.png,Facebook,🧔‍♀️,⊛ woman: beard
⊛_woman:_beard_216.png,Windows,🧔‍♀️,⊛ woman: beard
⊛_woman:_beard_216.png,Twitter,🧔‍♀️,⊛ woman: beard
⊛_woman:_beard_216.png,JoyPixels,🧔‍♀️,⊛ woman: beard
⊛_woman:_beard_216.png,Samsung,🧔‍♀️,⊛ woman: beard
man:_red_hair_217.png,Apple,👨‍🦰,man: red hair
man:_red_hair_217.png,Google,👨‍🦰,man: red hair
man:_red_hair_217.png,Facebook,👨‍🦰,man: red hair
man:_red_hair_217.png,Windows,👨‍🦰,man: red hair
man:_red_hair_217.png,Twitter,👨‍🦰,man: red hair
man:_red_hair_217.png,JoyPixels,👨‍🦰,man: red hair
man:_red_hair_217.png,Samsung,👨‍🦰,man: red hair
man:_curly_hair_218.png,Apple,👨‍🦱,man: curly hair
man:_curly_hair_218.png,Google,👨‍🦱,man: curly hair
man:_curly_hair_218.png,Facebook,👨‍🦱,man: curly hair
man:_curly_hair_218.png,Windows,👨‍🦱,man: curly hair
man:_curly_hair_218.png,Twitter,👨‍🦱,man: curly hair
man:_curly_hair_218.png,JoyPixels,👨‍🦱,man: curly hair
man:_curly_hair_218.png,Samsung,👨‍🦱,man: curly hair
man:_white_hair_219.png,Apple,👨‍🦳,man: white hair
man:_white_hair_219.png,Google,👨‍🦳,man: white hair
man:_white_hair_219.png,Facebook,👨‍🦳,man: white hair
man:_white_hair_219.png,Windows,👨‍🦳,man: white hair
man:_white_hair_219.png,Twitter,👨‍🦳,man: white hair
man:_white_hair_219.png,JoyPixels,👨‍🦳,man: white hair
man:_white_hair_219.png,Samsung,👨‍🦳,man: white hair
man:_bald_220.png,Apple,👨‍🦲,man: bald
man:_bald_220.png,Google,👨‍🦲,man: bald
man:_bald_220.png,Facebook,👨‍🦲,man: bald
man:_bald_220.png,Windows,👨‍🦲,man: bald
man:_bald_220.png,Twitter,👨‍🦲,man: bald
man:_bald_220.png,JoyPixels,👨‍🦲,man: bald
man:_bald_220.png,Samsung,👨‍🦲,man: bald
woman_221.png,Apple,👩,woman
woman_221.png,Google,👩,woman
woman_221.png,Facebook,👩,woman
woman_221.png,Windows,👩,woman
woman_221.png,Twitter,👩,woman
woman_221.png,JoyPixels,👩,woman
woman_221.png,Samsung,👩,woman
woman:_red_hair_222.png,Apple,👩‍🦰,woman: red hair
woman:_red_hair_222.png,Google,👩‍🦰,woman: red hair
woman:_red_hair_222.png,Facebook,👩‍🦰,woman: red hair
woman:_red_hair_222.png,Windows,👩‍🦰,woman: red hair
woman:_red_hair_222.png,Twitter,👩‍🦰,woman: red hair
woman:_red_hair_222.png,JoyPixels,👩‍🦰,woman: red hair
woman:_red_hair_222.png,Samsung,👩‍🦰,woman: red hair
person:_red_hair_223.png,Apple,🧑‍🦰,person: red hair
person:_red_hair_223.png,Google,🧑‍🦰,person: red hair
person:_red_hair_223.png,Twitter,🧑‍🦰,person: red hair
person:_red_hair_223.png,JoyPixels,🧑‍🦰,person: red hair
woman:_curly_hair_224.png,Apple,👩‍🦱,woman: curly hair
woman:_curly_hair_224.png,Google,👩‍🦱,woman: curly hair
woman:_curly_hair_224.png,Facebook,👩‍🦱,woman: curly hair
woman:_curly_hair_224.png,Windows,👩‍🦱,woman: curly hair
woman:_curly_hair_224.png,Twitter,👩‍🦱,woman: curly hair
woman:_curly_hair_224.png,JoyPixels,👩‍🦱,woman: curly hair
woman:_curly_hair_224.png,Samsung,👩‍🦱,woman: curly hair
person:_curly_hair_225.png,Apple,🧑‍🦱,person: curly hair
person:_curly_hair_225.png,Google,🧑‍🦱,person: curly hair
person:_curly_hair_225.png,Twitter,🧑‍🦱,person: curly hair
person:_curly_hair_225.png,JoyPixels,🧑‍🦱,person: curly hair
woman:_white_hair_226.png,Apple,👩‍🦳,woman: white hair
woman:_white_hair_226.png,Google,👩‍🦳,woman: white hair
woman:_white_hair_226.png,Facebook,👩‍🦳,woman: white hair
woman:_white_hair_226.png,Windows,👩‍🦳,woman: white hair
woman:_white_hair_226.png,Twitter,👩‍🦳,woman: white hair
woman:_white_hair_226.png,JoyPixels,👩‍🦳,woman: white hair
woman:_white_hair_226.png,Samsung,👩‍🦳,woman: white hair
person:_white_hair_227.png,Apple,🧑‍🦳,person: white hair
person:_white_hair_227.png,Google,🧑‍🦳,person: white hair
person:_white_hair_227.png,Twitter,🧑‍🦳,person: white hair
person:_white_hair_227.png,JoyPixels,🧑‍🦳,person: white hair
woman:_bald_228.png,Apple,👩‍🦲,woman: bald
woman:_bald_228.png,Google,👩‍🦲,woman: bald
woman:_bald_228.png,Facebook,👩‍🦲,woman: bald
woman:_bald_228.png,Windows,👩‍🦲,woman: bald
woman:_bald_228.png,Twitter,👩‍🦲,woman: bald
woman:_bald_228.png,JoyPixels,👩‍🦲,woman: bald
woman:_bald_228.png,Samsung,👩‍🦲,woman: bald
person:_bald_229.png,Apple,🧑‍🦲,person: bald
person:_bald_229.png,Google,🧑‍🦲,person: bald
person:_bald_229.png,Twitter,🧑‍🦲,person: bald
person:_bald_229.png,JoyPixels,🧑‍🦲,person: bald
woman:_blond_hair_230.png,Apple,👱‍♀️,woman: blond hair
woman:_blond_hair_230.png,Google,👱‍♀️,woman: blond hair
woman:_blond_hair_230.png,Facebook,👱‍♀️,woman: blond hair
woman:_blond_hair_230.png,Windows,👱‍♀️,woman: blond hair
woman:_blond_hair_230.png,Twitter,👱‍♀️,woman: blond hair
woman:_blond_hair_230.png,JoyPixels,👱‍♀️,woman: blond hair
woman:_blond_hair_230.png,Samsung,👱‍♀️,woman: blond hair
man:_blond_hair_231.png,Apple,👱‍♂️,man: blond hair
man:_blond_hair_231.png,Google,👱‍♂️,man: blond hair
man:_blond_hair_231.png,Facebook,👱‍♂️,man: blond hair
man:_blond_hair_231.png,Windows,👱‍♂️,man: blond hair
man:_blond_hair_231.png,Twitter,👱‍♂️,man: blond hair
man:_blond_hair_231.png,JoyPixels,👱‍♂️,man: blond hair
man:_blond_hair_231.png,Samsung,👱‍♂️,man: blond hair
older_person_232.png,Apple,🧓,older person
older_person_232.png,Google,🧓,older person
older_person_232.png,Facebook,🧓,older person
older_person_232.png,Windows,🧓,older person
older_person_232.png,Twitter,🧓,older person
older_person_232.png,JoyPixels,🧓,older person
older_person_232.png,Samsung,🧓,older person
old_man_233.png,Apple,👴,old man
old_man_233.png,Google,👴,old man
old_man_233.png,Facebook,👴,old man
old_man_233.png,Windows,👴,old man
old_man_233.png,Twitter,👴,old man
old_man_233.png,JoyPixels,👴,old man
old_man_233.png,Samsung,👴,old man
old_woman_234.png,Apple,👵,old woman
old_woman_234.png,Google,👵,old woman
old_woman_234.png,Facebook,👵,old woman
old_woman_234.png,Windows,👵,old woman
old_woman_234.png,Twitter,👵,old woman
old_woman_234.png,JoyPixels,👵,old woman
old_woman_234.png,Samsung,👵,old woman
person_frowning_235.png,Apple,🙍,person frowning
person_frowning_235.png,Google,🙍,person frowning
person_frowning_235.png,Facebook,🙍,person frowning
person_frowning_235.png,Windows,🙍,person frowning
person_frowning_235.png,Twitter,🙍,person frowning
person_frowning_235.png,JoyPixels,🙍,person frowning
person_frowning_235.png,Samsung,🙍,person frowning
man_frowning_236.png,Apple,🙍‍♂️,man frowning
man_frowning_236.png,Google,🙍‍♂️,man frowning
man_frowning_236.png,Facebook,🙍‍♂️,man frowning
man_frowning_236.png,Windows,🙍‍♂️,man frowning
man_frowning_236.png,Twitter,🙍‍♂️,man frowning
man_frowning_236.png,JoyPixels,🙍‍♂️,man frowning
man_frowning_236.png,Samsung,🙍‍♂️,man frowning
woman_frowning_237.png,Apple,🙍‍♀️,woman frowning
woman_frowning_237.png,Google,🙍‍♀️,woman frowning
woman_frowning_237.png,Facebook,🙍‍♀️,woman frowning
woman_frowning_237.png,Windows,🙍‍♀️,woman frowning
woman_frowning_237.png,Twitter,🙍‍♀️,woman frowning
woman_frowning_237.png,JoyPixels,🙍‍♀️,woman frowning
woman_frowning_237.png,Samsung,🙍‍♀️,woman frowning
person_pouting_238.png,Apple,🙎,person pouting
person_pouting_238.png,Google,🙎,person pouting
person_pouting_238.png,Facebook,🙎,person pouting
person_pouting_238.png,Windows,🙎,person pouting
person_pouting_238.png,Twitter,🙎,person pouting
person_pouting_238.png,JoyPixels,🙎,person pouting
person_pouting_238.png,Samsung,🙎,person pouting
man_pouting_239.png,Apple,🙎‍♂️,man pouting
man_pouting_239.png,Google,🙎‍♂️,man pouting
man_pouting_239.png,Facebook,🙎‍♂️,man pouting
man_pouting_239.png,Windows,🙎‍♂️,man pouting
man_pouting_239.png,Twitter,🙎‍♂️,man pouting
man_pouting_239.png,JoyPixels,🙎‍♂️,man pouting
man_pouting_239.png,Samsung,🙎‍♂️,man pouting
woman_pouting_240.png,Apple,🙎‍♀️,woman pouting
woman_pouting_240.png,Google,🙎‍♀️,woman pouting
woman_pouting_240.png,Facebook,🙎‍♀️,woman pouting
woman_pouting_240.png,Windows,🙎‍♀️,woman pouting
woman_pouting_240.png,Twitter,🙎‍♀️,woman pouting
woman_pouting_240.png,JoyPixels,🙎‍♀️,woman pouting
woman_pouting_240.png,Samsung,🙎‍♀️,woman pouting
person_gesturing_NO_241.png,Apple,🙅,person gesturing NO
person_gesturing_NO_241.png,Google,🙅,person gesturing NO
person_gesturing_NO_241.png,Facebook,🙅,person gesturing NO
person_gesturing_NO_241.png,Windows,🙅,person gesturing NO
person_gesturing_NO_241.png,Twitter,🙅,person gesturing NO
person_gesturing_NO_241.png,JoyPixels,🙅,person gesturing NO
person_gesturing_NO_241.png,Samsung,🙅,person gesturing NO
man_gesturing_NO_242.png,Apple,🙅‍♂️,man gesturing NO
man_gesturing_NO_242.png,Google,🙅‍♂️,man gesturing NO
man_gesturing_NO_242.png,Facebook,🙅‍♂️,man gesturing NO
man_gesturing_NO_242.png,Windows,🙅‍♂️,man gesturing NO
man_gesturing_NO_242.png,Twitter,🙅‍♂️,man gesturing NO
man_gesturing_NO_242.png,JoyPixels,🙅‍♂️,man gesturing NO
man_gesturing_NO_242.png,Samsung,🙅‍♂️,man gesturing NO
woman_gesturing_NO_243.png,Apple,🙅‍♀️,woman gesturing NO
woman_gesturing_NO_243.png,Google,🙅‍♀️,woman gesturing NO
woman_gesturing_NO_243.png,Facebook,🙅‍♀️,woman gesturing NO
woman_gesturing_NO_243.png,Windows,🙅‍♀️,woman gesturing NO
woman_gesturing_NO_243.png,Twitter,🙅‍♀️,woman gesturing NO
woman_gesturing_NO_243.png,JoyPixels,🙅‍♀️,woman gesturing NO
woman_gesturing_NO_243.png,Samsung,🙅‍♀️,woman gesturing NO
person_gesturing_OK_244.png,Apple,🙆,person gesturing OK
person_gesturing_OK_244.png,Google,🙆,person gesturing OK
person_gesturing_OK_244.png,Facebook,🙆,person gesturing OK
person_gesturing_OK_244.png,Windows,🙆,person gesturing OK
person_gesturing_OK_244.png,Twitter,🙆,person gesturing OK
person_gesturing_OK_244.png,JoyPixels,🙆,person gesturing OK
